cluster_id,Activity Period,Operating Airline,GEO Region,Terminal,Passenger Count
6,201505,Virgin America,Mexico,International,3671
6,201505,Virgin America,Mexico,Terminal 2,3824
3,201505,Virgin Atlantic,Europe,International,13988
3,201505,Virgin Atlantic,Europe,International,13399
11,201505,WestJet Airlines,Canada,International,6614
11,201505,WestJet Airlines,Canada,International,6931
3,201506,Aer Lingus,Europe,International,7436
3,201506,Aer Lingus,Europe,International,7807
6,201506,Aeromexico,Mexico,International,9662
6,201506,Aeromexico,Mexico,International,12182
11,201506,Air Canada ,Canada,International,17568
11,201506,Air Canada ,Canada,International,19025
11,201506,Air Canada ,Canada,International,26353
11,201506,Air Canada ,Canada,International,28538
4,201506,Air China,Asia,International,9438
4,201506,Air China,Asia,International,9193
3,201506,Air France,Europe,International,21655
3,201506,Air France,Europe,International,22478
1,201506,Air New Zealand,Australia / Oceania,International,8812
1,201506,Air New Zealand,Australia / Oceania,International,8303
2,201506,Alaska Airlines,US,International,58381
2,201506,Alaska Airlines,US,International,62314
6,201506,Alaska Airlines,Mexico,International,5333
6,201506,Alaska Airlines,Mexico,International,5397
4,201506,All Nippon Airways,Asia,International,7123
4,201506,All Nippon Airways,Asia,International,7302
2,201506,American Airlines,US,Terminal 2,122821
2,201506,American Airlines,US,Terminal 2,124640
4,201506,Asiana Airlines,Asia,International,8249
4,201506,Asiana Airlines,Asia,International,8250
3,201506,British Airways,Europe,International,20629
3,201506,British Airways,Europe,International,21315
4,201506,Cathay Pacific,Asia,International,19842
4,201506,Cathay Pacific,Asia,International,20843
4,201506,China Airlines,Asia,International,10172
4,201506,China Airlines,Asia,International,10503
4,201506,China Eastern,Asia,International,5869
4,201506,China Eastern,Asia,International,5378
4,201506,China Southern,Asia,International,3498
4,201506,China Southern,Asia,International,3669
10,201506,Compass Airlines,US,Terminal 1,30723
10,201506,Compass Airlines,US,Terminal 1,31777
2,201506,Compass Airlines,US,Terminal 2,6103
2,201506,Compass Airlines,US,Terminal 2,5827
10,201506,Delta Air Lines,US,Terminal 1,169393
10,201506,Delta Air Lines,US,Terminal 1,172519
10,201506,Delta Air Lines,US,Terminal 1,721
4,201506,EVA Airways,Asia,International,17143
4,201506,EVA Airways,Asia,International,17960
4,201506,Emirates ,Middle East,International,13194
4,201506,Emirates ,Middle East,International,13431
4,201506,Etihad Airways,Middle East,International,7290
4,201506,Etihad Airways,Middle East,International,8525
10,201506,Frontier Airlines,US,Terminal 1,26006
10,201506,Frontier Airlines,US,Terminal 1,26050
2,201506,Hawaiian Airlines,US,International,14340
2,201506,Hawaiian Airlines,US,International,15834
4,201506,Japan Airlines,Asia,International,6140
4,201506,Japan Airlines,Asia,International,7098
2,201506,JetBlue Airways ,US,International,61178
2,201506,JetBlue Airways ,US,International,61451
3,201506,KLM Royal Dutch Airlines,Europe,International,11680
3,201506,KLM Royal Dutch Airlines,Europe,International,11633
4,201506,Korean Air Lines,Asia,International,6668
4,201506,Korean Air Lines,Asia,International,6420
3,201506,Lufthansa German Airlines,Europe,International,22661
3,201506,Lufthansa German Airlines,Europe,International,23112
4,201506,Philippine Airlines,Asia,International,10953
4,201506,Philippine Airlines,Asia,International,11733
3,201506,SAS Airlines,Europe,International,6913
3,201506,SAS Airlines,Europe,International,7268
4,201506,Singapore Airlines,Asia,International,12861
4,201506,Singapore Airlines,Asia,International,15772
10,201506,SkyWest Airlines,US,Terminal 1,1905
10,201506,SkyWest Airlines,US,Terminal 1,1927
0,201506,SkyWest Airlines,US,Terminal 3,153259
0,201506,SkyWest Airlines,US,Terminal 3,152477
11,201506,SkyWest Airlines,Canada,International,2369
7,201506,SkyWest Airlines,Canada,Terminal 3,13938
7,201506,SkyWest Airlines,Canada,Terminal 3,17031
10,201506,Southwest Airlines,US,Terminal 1,150533
10,201506,Southwest Airlines,US,Terminal 1,148140
10,201506,Southwest Airlines,US,Terminal 1,37
2,201506,Sun Country Airlines,US,International,9610
2,201506,Sun Country Airlines,US,International,9964
3,201506,Swiss International,Europe,International,5265
3,201506,Swiss International,Europe,International,6380
4,201506,TACA,Central America,International,5624
4,201506,TACA,Central America,International,5800
3,201506,Turkish Airlines,Europe,International,8582
3,201506,Turkish Airlines,Europe,International,8893
5,201506,US Airways,US,Terminal 1,81101
5,201506,US Airways,US,Terminal 1,85259
2,201506,United Airlines,US,International,36711
2,201506,United Airlines,US,International,31893
7,201506,United Airlines,US,Terminal 3,273646
7,201506,United Airlines,US,Terminal 3,288238
7,201506,United Airlines,US,Terminal 3,262
7,201506,United Airlines,US,Terminal 3,357138
7,201506,United Airlines,US,Terminal 3,362488
7,201506,United Airlines,US,Terminal 3,103
4,201506,United Airlines,Asia,International,75305
4,201506,United Airlines,Asia,International,77598
4,201506,United Airlines,Australia / Oceania,International,7041
4,201506,United Airlines,Australia / Oceania,International,6259
11,201506,United Airlines,Canada,International,47
11,201506,United Airlines,Canada,International,259
7,201506,United Airlines,Canada,Terminal 3,5024
7,201506,United Airlines,Canada,Terminal 3,1258
7,201506,United Airlines,Canada,Terminal 3,7639
7,201506,United Airlines,Canada,Terminal 3,11300
3,201506,United Airlines,Europe,International,42004
3,201506,United Airlines,Europe,International,45817
6,201506,United Airlines,Mexico,International,22262
6,201506,United Airlines,Mexico,International,16103
6,201506,United Airlines,Mexico,International,6
7,201506,United Airlines,Mexico,Terminal 3,132
7,201506,United Airlines,Mexico,Terminal 3,7259
2,201506,Virgin America,US,Terminal 2,173354
2,201506,Virgin America,US,Terminal 2,179661
6,201506,Virgin America,Mexico,International,3974
6,201506,Virgin America,Mexico,Terminal 2,4361
3,201506,Virgin Atlantic,Europe,International,15256
3,201506,Virgin Atlantic,Europe,International,16597
11,201506,WestJet Airlines,Canada,International,7799
11,201506,WestJet Airlines,Canada,International,8057
3,201506,XL Airways France,Europe,International,2316
3,201506,XL Airways France,Europe,International,2895
3,201507,Aer Lingus,Europe,International,8183
3,201507,Aer Lingus,Europe,International,7056
6,201507,Aeromexico,Mexico,International,12726
6,201507,Aeromexico,Mexico,International,11401
11,201507,Air Canada ,Canada,International,20308
11,201507,Air Canada ,Canada,International,18765
11,201507,Air Canada ,Canada,International,30462
11,201507,Air Canada ,Canada,International,28148
4,201507,Air China,Asia,International,10316
3,201507,Air France,Europe,International,25195
3,201507,Air France,Europe,International,21278
1,201507,Air New Zealand,Australia / Oceania,International,9067
1,201507,Air New Zealand,Australia / Oceania,International,9487
2,201507,Alaska Airlines,US,International,64022
2,201507,Alaska Airlines,US,International,61088
6,201507,Alaska Airlines,Mexico,International,6448
6,201507,Alaska Airlines,Mexico,International,6133
4,201507,All Nippon Airways,Asia,International,7700
4,201507,All Nippon Airways,Asia,International,6753
2,201507,American Airlines,US,Terminal 2,132941
2,201507,American Airlines,US,Terminal 2,127472
4,201507,Asiana Airlines,Asia,International,8712
4,201507,Asiana Airlines,Asia,International,7737
3,201507,British Airways,Europe,International,22772
3,201507,British Airways,Europe,International,21078
4,201507,Cathay Pacific,Asia,International,22213
4,201507,Cathay Pacific,Asia,International,18826
4,201507,China Airlines,Asia,International,10461
4,201507,China Airlines,Asia,International,8742
4,201507,China Eastern,Asia,International,6706
4,201507,China Eastern,Asia,International,5232
4,201507,China Southern,Asia,International,6044
4,201507,China Southern,Asia,International,5389
10,201507,Compass Airlines,US,Terminal 1,31686
10,201507,Compass Airlines,US,Terminal 1,30939
2,201507,Compass Airlines,US,Terminal 2,5910
2,201507,Compass Airlines,US,Terminal 2,5698
10,201507,Delta Air Lines,US,Terminal 1,186774
10,201507,Delta Air Lines,US,Terminal 1,183224
10,201507,Delta Air Lines,US,Terminal 1,1081
4,201507,EVA Airways,Asia,International,18551
4,201507,EVA Airways,Asia,International,15159
4,201507,Emirates ,Middle East,International,14769
4,201507,Emirates ,Middle East,International,13275
4,201507,Etihad Airways,Middle East,International,9736
4,201507,Etihad Airways,Middle East,International,5312
10,201507,Frontier Airlines,US,Terminal 1,25803
10,201507,Frontier Airlines,US,Terminal 1,25986
2,201507,Hawaiian Airlines,US,International,14397
2,201507,Hawaiian Airlines,US,International,15048
4,201507,Japan Airlines,Asia,International,7211
4,201507,Japan Airlines,Asia,International,6195
2,201507,JetBlue Airways ,US,International,63517
2,201507,JetBlue Airways ,US,International,61774
3,201507,KLM Royal Dutch Airlines,Europe,International,12043
3,201507,KLM Royal Dutch Airlines,Europe,International,10562
4,201507,Korean Air Lines,Asia,International,7986
4,201507,Korean Air Lines,Asia,International,7174
3,201507,Lufthansa German Airlines,Europe,International,24664
3,201507,Lufthansa German Airlines,Europe,International,23142
4,201507,Philippine Airlines,Asia,International,12907
4,201507,Philippine Airlines,Asia,International,10937
3,201507,SAS Airlines,Europe,International,7665
3,201507,SAS Airlines,Europe,International,7488
4,201507,Singapore Airlines,Asia,International,15820
4,201507,Singapore Airlines,Asia,International,15384
10,201507,SkyWest Airlines,US,Terminal 1,3856
10,201507,SkyWest Airlines,US,Terminal 1,3830
0,201507,SkyWest Airlines,US,Terminal 3,159302
0,201507,SkyWest Airlines,US,Terminal 3,157936
11,201507,SkyWest Airlines,Canada,International,3006
7,201507,SkyWest Airlines,Canada,Terminal 3,11639
7,201507,SkyWest Airlines,Canada,Terminal 3,14494
10,201507,Southwest Airlines,US,Terminal 1,156227
10,201507,Southwest Airlines,US,Terminal 1,154847
10,201507,Southwest Airlines,US,Terminal 1,36
2,201507,Sun Country Airlines,US,International,12769
2,201507,Sun Country Airlines,US,International,11687
3,201507,Swiss International,Europe,International,11704
3,201507,Swiss International,Europe,International,9970
4,201507,TACA,Central America,International,7656
4,201507,TACA,Central America,International,7758
3,201507,Turkish Airlines,Europe,International,9813
3,201507,Turkish Airlines,Europe,International,8037
5,201507,US Airways,US,Terminal 1,89861
5,201507,US Airways,US,Terminal 1,88864
2,201507,United Airlines,US,International,41337
2,201507,United Airlines,US,International,29672
7,201507,United Airlines,US,Terminal 3,286784
7,201507,United Airlines,US,Terminal 3,307254
7,201507,United Airlines,US,Terminal 3,1
7,201507,United Airlines,US,Terminal 3,386464
7,201507,United Airlines,US,Terminal 3,373526
7,201507,United Airlines,US,Terminal 3,144
4,201507,United Airlines,Asia,International,82017
4,201507,United Airlines,Asia,International,67631
4,201507,United Airlines,Australia / Oceania,International,7647
4,201507,United Airlines,Australia / Oceania,International,7499
11,201507,United Airlines,Canada,International,546
11,201507,United Airlines,Canada,International,1258
11,201507,United Airlines,Canada,International,10
7,201507,United Airlines,Canada,Terminal 3,11039
7,201507,United Airlines,Canada,Terminal 3,908
7,201507,United Airlines,Canada,Terminal 3,10321
7,201507,United Airlines,Canada,Terminal 3,18654
3,201507,United Airlines,Europe,International,48136
3,201507,United Airlines,Europe,International,42776
6,201507,United Airlines,Mexico,International,25943
6,201507,United Airlines,Mexico,International,18655
6,201507,United Airlines,Mexico,International,11
7,201507,United Airlines,Mexico,Terminal 3,167
7,201507,United Airlines,Mexico,Terminal 3,6616
2,201507,Virgin America,US,Terminal 2,183026
2,201507,Virgin America,US,Terminal 2,177033
6,201507,Virgin America,Mexico,International,4825
6,201507,Virgin America,Mexico,Terminal 2,7478
3,201507,Virgin Atlantic,Europe,International,17879
3,201507,Virgin Atlantic,Europe,International,14202
11,201507,WestJet Airlines,Canada,International,8701
11,201507,WestJet Airlines,Canada,International,8247
3,201507,XL Airways France,Europe,International,4354
3,201507,XL Airways France,Europe,International,3254
3,201508,Aer Lingus,Europe,International,7893
3,201508,Aer Lingus,Europe,International,7860
6,201508,Aeromexico,Mexico,International,12766
6,201508,Aeromexico,Mexico,International,11376
11,201508,Air Canada ,Canada,International,19816
11,201508,Air Canada ,Canada,International,19606
11,201508,Air Canada ,Canada,International,29722
11,201508,Air Canada ,Canada,International,29409
4,201508,Air China,Asia,International,10194
4,201508,Air China,Asia,International,9745
3,201508,Air France,Europe,International,23579
3,201508,Air France,Europe,International,23270
1,201508,Air New Zealand,Australia / Oceania,International,8021
1,201508,Air New Zealand,Australia / Oceania,International,7458
2,201508,Alaska Airlines,US,International,67853
2,201508,Alaska Airlines,US,International,63669
6,201508,Alaska Airlines,Mexico,International,6274
6,201508,Alaska Airlines,Mexico,International,5502
4,201508,All Nippon Airways,Asia,International,7851
4,201508,All Nippon Airways,Asia,International,7426
2,201508,American Airlines,US,Terminal 2,131452
2,201508,American Airlines,US,Terminal 2,128686
4,201508,Asiana Airlines,Asia,International,8813
4,201508,Asiana Airlines,Asia,International,7898
3,201508,British Airways,Europe,International,22268
