,Activity Period,Operating Airline,GEO Region,Terminal,Passenger Count,cluster
13743,201505,US Airways,US,Terminal 1,43024,4
13744,201505,US Airways,US,Terminal 1,42526,4
13745,201505,US Airways,US,Terminal 1,35431,4
13746,201505,US Airways,US,Terminal 1,35020,4
13747,201505,United Airlines,US,International,36162,6
13748,201505,United Airlines,US,International,31968,6
13749,201505,United Airlines,US,International,23,6
13750,201505,United Airlines,US,Terminal 3,256459,7
13751,201505,United Airlines,US,Terminal 3,267720,7
13752,201505,United Airlines,US,Terminal 3,151,7
13753,201505,United Airlines,US,Terminal 3,352219,7
13754,201505,United Airlines,US,Terminal 3,341390,7
13755,201505,United Airlines,US,Terminal 3,187,7
13756,201505,United Airlines,Asia,International,73416,0
13757,201505,United Airlines,Asia,International,77277,0
13758,201505,United Airlines,Australia / Oceania,International,6400,8
13759,201505,United Airlines,Australia / Oceania,International,5522,8
13760,201505,United Airlines,Canada,International,1485,5
13761,201505,United Airlines,Canada,International,523,5
13762,201505,United Airlines,Canada,Terminal 3,7563,11
13763,201505,United Airlines,Canada,Terminal 3,1320,11
13764,201505,United Airlines,Canada,Terminal 3,8394,11
13765,201505,United Airlines,Canada,Terminal 3,13807,11
13766,201505,United Airlines,Europe,International,37103,1
13767,201505,United Airlines,Europe,International,40837,1
13768,201505,United Airlines,Mexico,International,21603,3
13769,201505,United Airlines,Mexico,International,15187,3
13770,201505,United Airlines,Mexico,International,11,3
13771,201505,United Airlines,Mexico,Terminal 3,165,2
13772,201505,United Airlines,Mexico,Terminal 3,5575,2
13773,201505,Virgin America,US,Terminal 2,172132,10
13774,201505,Virgin America,US,Terminal 2,172112,10
13775,201505,Virgin America,Mexico,International,3671,3
13776,201505,Virgin America,Mexico,Terminal 2,3824,2
13777,201505,Virgin Atlantic,Europe,International,13988,1
13778,201505,Virgin Atlantic,Europe,International,13399,1
13779,201505,WestJet Airlines,Canada,International,6614,5
13780,201505,WestJet Airlines,Canada,International,6931,5
13781,201506,Aer Lingus,Europe,International,7436,1
13782,201506,Aer Lingus,Europe,International,7807,1
13783,201506,Aeromexico,Mexico,International,9662,3
13784,201506,Aeromexico,Mexico,International,12182,3
13785,201506,Air Canada ,Canada,International,17568,5
13786,201506,Air Canada ,Canada,International,19025,5
13787,201506,Air Canada ,Canada,International,26353,5
13788,201506,Air Canada ,Canada,International,28538,5
13789,201506,Air China,Asia,International,9438,0
13790,201506,Air China,Asia,International,9193,0
13791,201506,Air France,Europe,International,21655,1
13792,201506,Air France,Europe,International,22478,1
13793,201506,Air New Zealand,Australia / Oceania,International,8812,8
13794,201506,Air New Zealand,Australia / Oceania,International,8303,8
13795,201506,Alaska Airlines,US,International,58381,6
13796,201506,Alaska Airlines,US,International,62314,6
13797,201506,Alaska Airlines,Mexico,International,5333,3
13798,201506,Alaska Airlines,Mexico,International,5397,3
13799,201506,All Nippon Airways,Asia,International,7123,0
13800,201506,All Nippon Airways,Asia,International,7302,0
13801,201506,American Airlines,US,Terminal 2,122821,10
13802,201506,American Airlines,US,Terminal 2,124640,10
13803,201506,Asiana Airlines,Asia,International,8249,0
13804,201506,Asiana Airlines,Asia,International,8250,0
13805,201506,British Airways,Europe,International,20629,1
13806,201506,British Airways,Europe,International,21315,1
13807,201506,Cathay Pacific,Asia,International,19842,0
13808,201506,Cathay Pacific,Asia,International,20843,0
13809,201506,China Airlines,Asia,International,10172,0
13810,201506,China Airlines,Asia,International,10503,0
13811,201506,China Eastern,Asia,International,5869,0
13812,201506,China Eastern,Asia,International,5378,0
13813,201506,China Southern,Asia,International,3498,0
13814,201506,China Southern,Asia,International,3669,0
13815,201506,Compass Airlines,US,Terminal 1,30723,4
13816,201506,Compass Airlines,US,Terminal 1,31777,4
13817,201506,Compass Airlines,US,Terminal 2,6103,10
13818,201506,Compass Airlines,US,Terminal 2,5827,10
13819,201506,Delta Air Lines,US,Terminal 1,169393,4
13820,201506,Delta Air Lines,US,Terminal 1,172519,4
13821,201506,Delta Air Lines,US,Terminal 1,721,4
13822,201506,EVA Airways,Asia,International,17143,0
13823,201506,EVA Airways,Asia,International,17960,0
13824,201506,Emirates ,Middle East,International,13194,9
13825,201506,Emirates ,Middle East,International,13431,9
13826,201506,Etihad Airways,Middle East,International,7290,9
13827,201506,Etihad Airways,Middle East,International,8525,9
13828,201506,Frontier Airlines,US,Terminal 1,26006,4
13829,201506,Frontier Airlines,US,Terminal 1,26050,4
13830,201506,Hawaiian Airlines,US,International,14340,6
13831,201506,Hawaiian Airlines,US,International,15834,6
13832,201506,Japan Airlines,Asia,International,6140,0
13833,201506,Japan Airlines,Asia,International,7098,0
13834,201506,JetBlue Airways ,US,International,61178,6
13835,201506,JetBlue Airways ,US,International,61451,6
13836,201506,KLM Royal Dutch Airlines,Europe,International,11680,1
13837,201506,KLM Royal Dutch Airlines,Europe,International,11633,1
13838,201506,Korean Air Lines,Asia,International,6668,0
13839,201506,Korean Air Lines,Asia,International,6420,0
13840,201506,Lufthansa German Airlines,Europe,International,22661,1
13841,201506,Lufthansa German Airlines,Europe,International,23112,1
13842,201506,Philippine Airlines,Asia,International,10953,0
13843,201506,Philippine Airlines,Asia,International,11733,0
13844,201506,SAS Airlines,Europe,International,6913,1
13845,201506,SAS Airlines,Europe,International,7268,1
13846,201506,Singapore Airlines,Asia,International,12861,0
13847,201506,Singapore Airlines,Asia,International,15772,0
13848,201506,SkyWest Airlines,US,Terminal 1,1905,4
13849,201506,SkyWest Airlines,US,Terminal 1,1927,4
13850,201506,SkyWest Airlines,US,Terminal 3,153259,7
13851,201506,SkyWest Airlines,US,Terminal 3,152477,7
13852,201506,SkyWest Airlines,Canada,International,2369,5
13853,201506,SkyWest Airlines,Canada,Terminal 3,13938,11
13854,201506,SkyWest Airlines,Canada,Terminal 3,17031,11
13855,201506,Southwest Airlines,US,Terminal 1,150533,4
13856,201506,Southwest Airlines,US,Terminal 1,148140,4
13857,201506,Southwest Airlines,US,Terminal 1,37,4
13858,201506,Sun Country Airlines,US,International,9610,6
13859,201506,Sun Country Airlines,US,International,9964,6
13860,201506,Swiss International,Europe,International,5265,1
13861,201506,Swiss International,Europe,International,6380,1
13862,201506,TACA,Central America,International,5624,12
13863,201506,TACA,Central America,International,5800,12
13864,201506,Turkish Airlines,Europe,International,8582,1
13865,201506,Turkish Airlines,Europe,International,8893,1
13866,201506,US Airways,US,Terminal 1,81101,4
13867,201506,US Airways,US,Terminal 1,85259,4
13868,201506,United Airlines,US,International,36711,6
13869,201506,United Airlines,US,International,31893,6
13870,201506,United Airlines,US,Terminal 3,273646,7
13871,201506,United Airlines,US,Terminal 3,288238,7
13872,201506,United Airlines,US,Terminal 3,262,7
13873,201506,United Airlines,US,Terminal 3,357138,7
13874,201506,United Airlines,US,Terminal 3,362488,7
13875,201506,United Airlines,US,Terminal 3,103,7
13876,201506,United Airlines,Asia,International,75305,0
13877,201506,United Airlines,Asia,International,77598,0
13878,201506,United Airlines,Australia / Oceania,International,7041,8
13879,201506,United Airlines,Australia / Oceania,International,6259,8
13880,201506,United Airlines,Canada,International,47,5
13881,201506,United Airlines,Canada,International,259,5
13882,201506,United Airlines,Canada,Terminal 3,5024,11
13883,201506,United Airlines,Canada,Terminal 3,1258,11
13884,201506,United Airlines,Canada,Terminal 3,7639,11
13885,201506,United Airlines,Canada,Terminal 3,11300,11
13886,201506,United Airlines,Europe,International,42004,1
13887,201506,United Airlines,Europe,International,45817,1
13888,201506,United Airlines,Mexico,International,22262,3
13889,201506,United Airlines,Mexico,International,16103,3
13890,201506,United Airlines,Mexico,International,6,3
13891,201506,United Airlines,Mexico,Terminal 3,132,2
13892,201506,United Airlines,Mexico,Terminal 3,7259,2
13893,201506,Virgin America,US,Terminal 2,173354,10
13894,201506,Virgin America,US,Terminal 2,179661,10
13895,201506,Virgin America,Mexico,International,3974,3
13896,201506,Virgin America,Mexico,Terminal 2,4361,2
13897,201506,Virgin Atlantic,Europe,International,15256,1
13898,201506,Virgin Atlantic,Europe,International,16597,1
13899,201506,WestJet Airlines,Canada,International,7799,5
13900,201506,WestJet Airlines,Canada,International,8057,5
13901,201506,XL Airways France,Europe,International,2316,1
13902,201506,XL Airways France,Europe,International,2895,1
13903,201507,Aer Lingus,Europe,International,8183,1
13904,201507,Aer Lingus,Europe,International,7056,1
13905,201507,Aeromexico,Mexico,International,12726,3
13906,201507,Aeromexico,Mexico,International,11401,3
13907,201507,Air Canada ,Canada,International,20308,5
13908,201507,Air Canada ,Canada,International,18765,5
13909,201507,Air Canada ,Canada,International,30462,5
13910,201507,Air Canada ,Canada,International,28148,5
13911,201507,Air China,Asia,International,10316,0
13912,201507,Air France,Europe,International,25195,1
13913,201507,Air France,Europe,International,21278,1
13914,201507,Air New Zealand,Australia / Oceania,International,9067,8
13915,201507,Air New Zealand,Australia / Oceania,International,9487,8
13916,201507,Alaska Airlines,US,International,64022,6
13917,201507,Alaska Airlines,US,International,61088,6
13918,201507,Alaska Airlines,Mexico,International,6448,3
13919,201507,Alaska Airlines,Mexico,International,6133,3
13920,201507,All Nippon Airways,Asia,International,7700,0
13921,201507,All Nippon Airways,Asia,International,6753,0
13922,201507,American Airlines,US,Terminal 2,132941,10
13923,201507,American Airlines,US,Terminal 2,127472,10
13924,201507,Asiana Airlines,Asia,International,8712,0
13925,201507,Asiana Airlines,Asia,International,7737,0
13926,201507,British Airways,Europe,International,22772,1
13927,201507,British Airways,Europe,International,21078,1
13928,201507,Cathay Pacific,Asia,International,22213,0
13929,201507,Cathay Pacific,Asia,International,18826,0
13930,201507,China Airlines,Asia,International,10461,0
13931,201507,China Airlines,Asia,International,8742,0
13932,201507,China Eastern,Asia,International,6706,0
13933,201507,China Eastern,Asia,International,5232,0
